id,player_name,team,opponent,prop_type,line_value,odds_over,game_time,merchant_name,last_updated,trend_history,last_game_hit
6317,Grayson Allen,PHX,POR,PRA,26.5,1.88,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,0,1,1,1,0,1,1,1,0,1",1
6318,Donovan Clingan,POR,PHX,PRA,25.5,1.88,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,0,1,1,1,0,0,1,0,1,0,1",1
6322,Mark Williams,PHX,POR,REB,7.5,1.68,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,1,1,1,1,0,0,0,0,1,0,1",1
6324,Jalen Green,PHX,POR,REB,4.5,2.22,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,0,0,0,0,0,0,0,0,0,0",1
6327,Royce O'Neale,PHX,POR,REB,5.5,1.91,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,0,1,0,1,0,0,0,0,0,0,0",1
6329,Deni Avdija,POR,PHX,REB,6.5,1.82,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,1,0,0,0,0,0,1,0,0,1,1",1
6330,Grayson Allen,PHX,POR,REB,3.5,2.16,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,0,1,0,0,1,0,0,1,0,1",1
6332,Collin Gillespie,PHX,POR,REB,4.5,1.72,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,1,1,0,0,0,0,0,1,0,0,1,0",1
6333,Collin Gillespie,PHX,POR,RA,10.5,1.85,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,1,0,0,1,0,0,0,0,0,0,0",1
6334,Deni Avdija,POR,PHX,RA,12.5,2.02,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,1,0,0,0,0,0,1,0,0,0,1",1
6335,Jalen Green,PHX,POR,RA,8.5,2.06,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,0,0,0,0,0,0,0,0,0,0",1
6336,Royce O'Neale,PHX,POR,RA,8.5,1.71,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,1,0,0,0,0,0,0,1,0,0",1
6338,Grayson Allen,PHX,POR,RA,7.5,2.04,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,0,1,0,1,1,1,1,1,0,1",1
6342,Donovan Clingan,POR,PHX,FG3M,1.5,2.48,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,1,1,1,0,1,0,0,0,0,0,0,0",1
6345,Vit Krejci,POR,PHX,FG3M,1.5,1.6,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,1,0,1,1,0,0,0,0,0,0,0,0",1
6346,Scoot Henderson,POR,PHX,FG3M,1.5,1.72,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,1,0,0,1,0,0,0,0,0,0,0,0",1
6348,Grayson Allen,PHX,POR,FG3M,3.5,1.96,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,0,1,1,1,0,1,0,0,0,1",1
6352,Jrue Holiday,POR,PHX,FG3M,2.5,2.28,2026-02-23T01:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,1,0,1,0,0,0,0,0,1,1,1,0",1
6363,Jrue Holiday,POR,PHX,PTS,16.5,1.95,2026-02-23T01:10:00Z,draftkings,2026-02-22 07:42:31,"1,1,1,0,1,1,0,0,0,0,0,1,0,0",1
6371,Collin Gillespie,PHX,POR,PR,22.5,1.88,2026-02-23T01:10:00Z,draftkings,2026-02-22 07:42:31,"1,0,0,0,0,0,1,0,0,0,0,0,0,0",1
6378,Collin Gillespie,PHX,POR,PRA,28.5,1.9,2026-02-23T01:10:00Z,draftkings,2026-02-22 07:42:31,"1,0,0,0,0,0,1,0,0,0,0,0,0,0",1
6406,Kawhi Leonard,LAC,ORL,AST,4.5,2.06,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,0,1,0,1,1,1,0,0,0,0",1
6407,Kris Dunn,LAC,ORL,AST,5.5,1.66,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,1,1,1,0,1,1,0,0,0,0,0,1",1
6410,Paolo Banchero,ORL,LAC,AST,4.5,1.63,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,0,1,0,0,0,1,0,0,0,1,1",1
6413,Kawhi Leonard,LAC,ORL,PTS,28.5,1.83,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,1,1,0,1,0,0,0,0,0,0",1
6414,Desmond Bane,ORL,LAC,PTS,17.5,1.83,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,1,1,1,1,0,1,1,1,1,1,1,0",1
6416,Derrick Jones,LAC,ORL,PTS,11.5,1.82,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,1,0,0,1,0,0,0,0,0,0,0,0",1
6419,Paolo Banchero,ORL,LAC,PTS,21.5,1.88,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,0,1,1,0,0,0,1,1,1,1,0",1
6421,Brook Lopez,LAC,ORL,PTS,11.5,1.76,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,1,0,0,1,0,1,0,0,1,0,0,0",1
6423,Wendell Carter Jr,ORL,LAC,PR,17.5,1.98,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,0,0,0,0,1,0,0,0,0,1",1
6425,Derrick Jones,LAC,ORL,PR,15.5,1.76,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,0,0,1,0,0,0,0,0,0,0,0",1
6426,Paolo Banchero,ORL,LAC,PR,29.5,1.78,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,0,1,0,0,0,0,1,1,1,1,0",1
6427,Kris Dunn,LAC,ORL,PR,11.5,1.74,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,1,0,1,1,0,0,1,0,1,0,0,0",1
6428,Brook Lopez,LAC,ORL,PR,17.5,1.83,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,0,1,0,0,0,0,1,0,0,0",1
6429,Desmond Bane,ORL,LAC,PR,21.5,1.8,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,1,1,1,1,0,1,1,1,1,1,1,0",1
6434,Kris Dunn,LAC,ORL,PRA,18.5,1.98,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,1,0,1,1,0,0,0,0,0,0,0,0",1
6435,Paolo Banchero,ORL,LAC,PRA,35.5,1.91,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,0,1,0,0,0,0,1,1,0,0,0",1
6437,Desmond Bane,ORL,LAC,PRA,25.5,1.88,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,1,1,1,1,0,1,1,1,0,1,1,0",1
6439,Derrick Jones,LAC,ORL,REB,4.5,2.22,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,0,0,0,0,0,0,0,0,0,0",1
6440,Kris Dunn,LAC,ORL,REB,3.5,2.0,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,0,1,0,0,0,1,0,0,0,0,1",1
6441,Brook Lopez,LAC,ORL,REB,5.5,1.94,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,0,0,1,0,0,0,0,0,0,0,0",1
6443,Wendell Carter Jr,ORL,LAC,REB,7.5,2.02,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,1,1,0,1,0,0,0,0,0,0,0,0",1
6444,Anthony Black,ORL,LAC,REB,3.5,1.8,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,1,0,0,1,0,1,1,1,1,0,0",1
6447,Paolo Banchero,ORL,LAC,REB,8.5,2.12,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,1,0,0,0,1,1,1,1,0,0,0",1
6449,Paolo Banchero,ORL,LAC,RA,13.5,1.98,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,1,0,0,1,1,1,1,0,0,1",1
6452,Kris Dunn,LAC,ORL,RA,9.5,1.93,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,0,0,1,0,0,0,0,0,0,0,0,1",1
6457,Kawhi Leonard,LAC,ORL,FG3M,2.5,2.16,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,0,0,0,1,0,0,0,0,0,1,0,1,0",1
6460,Desmond Bane,ORL,LAC,FG3M,2.5,2.54,2026-02-23T02:10:00Z,fanduel,2026-02-22 07:42:31,"1,1,1,0,0,0,0,0,1,1,1,0,1,0",1
6463,Paolo Banchero,ORL,LAC,AST,5.5,2.14,2026-02-23T02:10:00Z,draftkings,2026-02-22 07:42:31,"1,1,0,0,1,0,0,0,1,0,0,0,0,1",1
6472,Brook Lopez,LAC,ORL,PTS,12.5,1.94,2026-02-23T02:10:00Z,draftkings,2026-02-22 07:42:31,"1,0,1,0,0,1,0,1,0,0,1,0,0,0",1
6473,Derrick Jones,LAC,ORL,PTS,12.5,1.97,2026-02-23T02:10:00Z,draftkings,2026-02-22 07:42:31,"1,1,0,0,0,1,0,0,0,0,0,0,0,0",1
6477,Paolo Banchero,ORL,LAC,PR,30.5,1.95,2026-02-23T02:10:00Z,draftkings,2026-02-22 07:42:31,"1,1,0,0,0,0,0,0,0,1,1,1,0,0",1
6478,Desmond Bane,ORL,LAC,PR,22.5,1.94,2026-02-23T02:10:00Z,draftkings,2026-02-22 07:42:31,"1,0,1,1,1,1,0,1,1,1,1,1,1,0",1
6480,Brook Lopez,LAC,ORL,PR,18.5,1.96,2026-02-23T02:10:00Z,draftkings,2026-02-22 07:42:31,"1,0,0,0,0,1,0,0,0,0,1,0,0,0",1
6483,Derrick Jones,LAC,ORL,PR,16.5,1.85,2026-02-23T02:10:00Z,draftkings,2026-02-22 07:42:31,"1,1,0,0,0,0,0,0,0,0,0,0,0,0",1
6484,Kris Dunn,LAC,ORL,PR,12.5,1.94,2026-02-23T02:10:00Z,draftkings,2026-02-22 07:42:31,"1,0,1,0,1,1,0,0,1,0,1,0,0,0",1
6496,Desmond Bane,ORL,LAC,REB,3.5,1.64,2026-02-23T02:10:00Z,draftkings,2026-02-22 07:42:31,"1,1,0,0,0,0,0,1,0,0,1,1,1,1",1
6504,Anthony Black,ORL,LAC,RA,7.5,1.71,2026-02-23T02:10:00Z,draftkings,2026-02-22 07:42:31,"1,0,0,0,0,0,1,0,1,1,1,1,0,1",1
